customer_id,gender,signup_date,customer_dob,customer_name,marital_status,customer_type,account_status,region,country,state,city,postal code,email,phone
1305,f,2023-10-03,1985-10-15,Jaime,Single,prime,,  eUrOPe  ,germAnY,  bErlin  ,  bErlin  ,10115$,,+19-522-8395
1306,Male,2024-01-25,1971-01-24,Catherine Brown,Married,non-prime,Suspended,  AfRiCA  #,  NigErIA  ,  lagoS  ,IkeJa$,100001,,+44-881-1006
1307,other,2025-05-11,1967-03-11,Stephen Wilson,s,,Active,AfrIca,  nIgeria  #,ABUja,maitama,900271$,,+96-392-9047
1308,f,2023-07-13,1984-10-21,Kevin Watkins,married,prime,Suspended,NorTH AmerIcA#,  uSA  ,cALifORNIa,LOS AngelES,90001, kevin.watkins@yahoo.com ,+93-134-4603
1309,M,2024-11-26,1995-11-26,Robert Wilkinson,s,prime,,noRtH aMERICa,usa!,nEW yOrK,  NeW York  ,10001,robert.wilkinson@gmail.comm,+93-134-2528
1310,M,2024-04-26,1977-02-21,Carolyn Gomez,single,non-prime,Active,souTh aMeRIca,  brAZil  ,sãO pauLO,sãO pauLO,01000-000,,+9-767-6418
1311,female,2024-09-10,1980-01-29,Angela Almeida,Single,prime,,  SOutH aMerICa  ,  BrAzIL  ,RIO de JANEIRO,  riO DE JanEiro  #,  20000-000  , angela@yahoo.com ,+19-246-6180
1312,other,2024-12-04,1961-01-22,Brittney Lee Ali,,prime,,asIA,inDIA#,kArNAtaKA#,bEnGaLUrU#,  560001  $,brittneyyahoo.com,+4-551-8623
1313,Male,2024-02-14,1999-02-02,Brenda Bowen DDS,married,prime,Suspended,asia,inDIa#,mAHaRaSHtRa,MUmbaI,400001@,,+77-960-5411
1314,female,2025-01-19,1984-05-25,Carlos Curry,m,prime,Active,AsiA@,JAPaN,tokyo,  shiNJUKu  ,1600022,carloscurry@hotmailcom,+97-712-2008
1315,female,2024-07-01,1985-10-21,Dr. Cameron Liu,Single,prime,Inactive,  ASIa  @,Japan,osaka,KitA@,5300001,dr..cameron.liu@hotmail.comm,+38-783-5678
1316,Male,2023-12-29,1962-08-26,Steven Davis,M,non-prime,Active,  euRope  ,  geRmany  @,bAVARIa,  MunIcH  $,80331,steven.davishotmail.com,+23-665-4942
1317,m,2024-09-17,1979-08-11,Alyssa,Single,,Inactive,EuRoPE,  GerManY  ,bErlIN,BERliN$,10115,alyssahotmail.com,+33-212-3416
1318,Male,2024-03-02,1999-03-04,Jennifer Booker,s,prime,Suspended,aFriCA$,NigEria,  lagoS  ,IkeJa$,100001,,+2-343-2259
1319,m,2023-09-19,1974-08-22,Vincent Myers,s,prime,,AFrICa,  NigERIA  ,  aBUja  ,  mAItaMa  #,900271#,,+77-977-2615
1320,other,2025-01-25,1975-09-14,Dawn Floyd,M,non-prime,Active,NoRTh amERiCA,  Usa  !,cAliFOrniA@,lOS aNgeLES,90001,dawn.floyd@@hotmail.com,+60-391-2815
1321,Other,2024-01-19,1972-04-09,Michelle García,single,prime,Active,North AmerIcA,uSa,nEw YoRK@,NEw yoRk,10001, michelle@hotmail.com ,+68-668-9935
1322,female,2025-01-23,2007-01-26,Tiffany Johnson,M,non-prime,,South AMERICA$,BRazil,  São paULo  ,  São PAUlO  $,  01000-000  ,TIFFANY.JOHNSON@HOTMAIL.COM,+98-261-7415
1323,M,2023-07-30,1990-12-20,Sydney Rogers,married,prime,,SoutH AMerica#,  bRaZil  ,RiO de JAnEIRo,rio dE janeiRo$,  20000-000  #,sydney.rogersgmail.com,+8-544-7131
1324,Male,2023-07-23,1985-05-15,Aimee Rivera,Married,prime,,ASiA#,iNDia,kArNAtaKA#,bEnGaLUrU#,560001,AIMEE.RIVERA@HOTMAIL.COM,+47-340-1352
1325,Female,2025-05-31,1975-07-21,Desiree García,M,non-prime,,  asiA  ,INdia,  MAHarAshTra  ,muMBAI,400001,desiree@hotmailcom,+69-936-4262
1326,F,2024-06-23,1960-10-25,Robert Chavez Singh,Single,non-prime,,  asIA  ,  jAPAN  ,    TokyO    @,  SHiNJUKu  ,1600022@,robert.chavezyahoo.com,+42-524-7958
1327,Female,2025-06-14,,Kristin Flores Almeida,Single,non-prime,Suspended,asia,JapAn,  OSAKa  ,Kita,5300001@, kristin.flores@gmail.com ,+24-946-6773
1328,F,2023-08-01,1964-11-14,Carlos Jordan,married,non-prime,,EUroPe$,geRmAnY#,bAVARIa,  MunIcH  $,80331,carlosjordan@hotmailcom,+11-896-8104
1329,F,2024-11-07,1978-01-24,Mr.,M,non-prime,Active,EUrope$,gErMANy#,  berlin  ,BerLin,10115,MR.@GMAIL.COM,+25-431-9293
1330,Male,2025-01-06,1996-06-11,Christian,m,prime,,aFrICa,  nIGERIa  ,  laGOS  ,ikeJA@,100001#, christian@gmail.com ,+3-856-8215
1331,M,2023-09-22,1957-11-10,Joseph,m,prime,,afriCa$,  NigeriA  ,  AbUja  @!,@#  MaItAmA  ,900271,,+40-506-3100
1332,Male,2024-05-04,1957-02-25,Judy Dixon,m,prime,,NoRTh aMERIcA$,USa@,cAlIFORnIa,Los AnGelEs,90001,judy.dixonyahoo.com,+45-415-7775
1333,female,2024-06-20,2005-10-27,John Moore,s,,,NOrtH America,usa,  nEW YOrK  ,  new yOrK  $,10001,johnmoore@gmailcom,+87-412-6366
1334,,2023-11-28,2004-06-29,Charles Petty,married,non-prime,,  sOUTH AMerIcA  ,  brAziL  ,  sÃo paulO  ,São pAulO,01000-000#,charles.petty@gmail.comm,+16-318-2879
1335,M,2024-01-17,1997-10-08,Jennifer,Single,non-prime,,sOUtH AMErica@,  brazIL  #,rIO de jaNEIRo,rIO de jaNEIRo,20000-000,,+76-795-6674
1336,m,2025-06-02,1999-06-11,Karen Lindsey,m,non-prime,Active,  aSiA  ,iNdia,kArNAtaKA#,bEnGaLUrU#,560001,karen.lindsey@@gmail.com,+22-810-6500
1337,M,2025-07-09,1997-02-21,Raymond Thompson,single,non-prime,Inactive,  asIa  ,india,  maHArashTRa  $,  muMbaI  ,400001, raymond.thompson@hotmail.com ,+59-109-6651
1338,M,2024-06-09,1973-01-05,Isabella Patterson,single,prime,Active,  ASia  ,JApan!,    TokyO    @,  SHiNJUKu  ,1600022#,isabellapatterson@hotmailcom,+1-622-3747
1339,M,2025-05-16,1998-11-25,Timothy Davis,single,non-prime,Inactive,  ASiA  !,jAPan!,oSAka,KitA#,5300001,timothy.davis@hotmail.comm,+46-945-7181
1340,F,2025-06-05,1987-06-16,Chad Stanley,married,non-prime,,EUROpe,GErmany,baVAria,mUNicH#,  80331  !,chadstanley@gmailcom,+39-359-1497
1341,,2023-09-22,1997-05-25,Robert,single,prime,Suspended,  europe  ,GERmaNy,BErLin!,BeRLiN,10115,robertgmail.com,+95-931-8366
1342,female,2024-02-17,1992-11-04,Erin,,non-prime,Active,aFricA@,NIGerIa!,  lAGos  ,  IkEja  ,100001!,erin@hotmailcom,+67-251-3670
1343,Male,2025-04-06,1968-03-24,Rebecca Mitchell,single,prime,,  aFrICA  $,  niGerIa  ,  AbUja  @!,  mAiTaMA  ,  900271  #,REBECCA.MITCHELL@GMAIL.COM,+14-182-8432
1344,female,2023-09-12,1962-01-03,Gregory,Single,non-prime,,NORTH AMERIcA#,  UsA  !,cALiFoRnIA,LOS aNgELES,90001,gregory@gmailcom,+55-572-1064
1345,f,2024-12-17,1968-07-28,Krystal,married,prime,,NORtH AMErICA@,uSa,nEW YorK,nEW YorK,10001,,+78-860-9967
1346,male,2025-07-02,1995-08-06,David Miller,Married,prime,Inactive,soUTH aMeRICa,BRAzIl,  sãO PAUlO  ,  sÃo pAuLo  @,01000-000, david.miller@yahoo.com ,+86-216-7218
1347,m,2024-10-15,1976-11-11,Nicole Chen,,prime,Inactive,SoUth ameriCA!,bRazil,RIO DE janEIRo!,RIO DE janEIRo!,  20000-000  $,nicolehotmail.com,+2-347-8426
1348,f,2024-03-03,,Bethany,M,,Inactive,aSIA,  iNdIA  ,  KARNAtAkA  #,  bENGAlURu  ,560001,bethany@hotmailcom,+43-745-4476
1349,female,2023-11-05,2003-10-07,Dustin Mckinney,M,non-prime,,  AsIa  ,iNdIA,  MaHaraShtRa  ,mumbAi,400001,dustinmckinney@yahoocom,+74-170-2708
1350,Male,2025-07-12,1983-10-22,Lacey Morrow,married,prime,,  AsIa  ,JaPAn,    TokyO    @,  SHiNJUKu  ,1600022,lacey.morrow@@gmail.com,+97-847-1537
1351,other,2024-04-26,1957-10-19,Angela Berry,single,non-prime,,asia,jaPan@,  OsaKA  ,KITa,5300001,angela.berrygmail.com,+68-605-5706
1352,m,2025-02-07,2001-09-12,Elizabeth White,s,prime,,EurOpE@,  GERMANY  #,bAVARIa,  MunIcH  $,80331,ELIZABETH.WHITE@YAHOO.COM,+85-951-8299
1353,male,2024-02-02,1967-05-06,Mary Harrington,married,prime,Suspended,  EuROPe  ,gErmANY,bErLin,bErLin,10115,,+33-205-1174
1354,Female,2023-12-16,1963-08-12,Elizabeth Skinner MD,M,prime,,  afrIca  ,NIGeRIa,LaGos#,  iKeJa  ,100001,,+16-878-6550
1355,f,2023-09-03,2004-06-25,Brittany Mcguire,Single,non-prime,,  afrICA  $,niGeRia,  AbUja  @!,@#  MaItAmA  ,900271,brittany.mcguire@gmail.comm,+16-256-3330
1356,f,2025-02-02,1994-02-11,Meagan Patterson,single,non-prime,,nOrth aMErIca,USa,cAliforNIa,LOs Angeles$,90001,,+44-300-6809
1357,f,2024-12-08,1963-07-16,Deanna Freeman,,prime,Suspended,nORth AmErica,USa!,nEw YoRK@,NEw yoRk,10001,DEANNA.FREEMAN@GMAIL.COM,+39-215-8719
1358,M,2024-09-01,1984-07-08,Stanley Brown,single,prime,Suspended,SOutH AmerICa#,bRaziL@,são PauLo,são PauLo,01000-000!,stanleybrown@hotmailcom,+18-465-2086
1359,M,2024-01-22,1997-03-18,Michael Fuller,Single,non-prime,,  SOuTH AmERicA  ,  BRAZiL  $,Rio DE JAneiRO,riO dE JanEIRO,20000-000,michael.fuller@yahoo.comm,+8-783-6616
1360,female,2025-01-01,1956-12-25,Kenneth Shepard,M,prime,Active,  aSIa  ,iNdiA@,kaRnatAkA,  bENGALuRU  ,560001,kennethshepard@gmailcom,+25-421-5882
1361,male,2024-03-16,2004-07-23,Tara George,m,prime,Active,AsIA#,InDia$,  MAhARAshTRA  ,MumbAI,400001,tara.georgeyahoo.com,+26-581-6054
1362,M,2024-04-29,1966-07-08,Pamela,single,prime,Inactive,  AsIA  ,  JapAN  ,    TokyO    @,  SHiNJUKu  ,1600022,pamela@gmailcom,+66-239-2556
1363,Other,2024-10-20,1994-01-02,Frank Cochran Fernandez Lee,m,prime,,asiA,JApan,osakA,kitA!,5300001,frank.cochran@hotmail.comm,+66-440-7634
1364,female,2025-02-07,1976-01-26,Alexandra Marshall,M,prime,Inactive,  euroPe  @,GErMAny,bAVARIa,  MunIcH  $,80331,,+34-329-9577
1365,M,2023-08-03,1999-01-16,Derrick Lee Fernandez,single,non-prime,Active,eURope,  GermANy  ,  berLIN  ,  berLIN  ,10115,derrickyahoo.com,+83-464-2355
1366,Other,2024-12-13,2003-07-16,Neil Moore,Single,prime,Inactive,AFRIca,  nIGERia  ,  lAGOs  @,  IkEjA  ,100001,neilmoore@hotmailcom,+45-700-7810
1367,F,2024-09-30,1990-11-24,Maria Jackson,single,prime,Inactive,  africA  $,NigerIA,  AbUja  @!,@#  MaItAmA  ,900271,,+94-145-8509
1368,,2025-03-11,1959-09-20,Courtney Foley,m,non-prime,Suspended,NOrth amErIca,UsA,cALiFoRNiA,  loS ANGEleS  ,  90001  @, courtney.foley@gmail.com ,+39-449-2353
1369,Other,2024-09-17,1991-02-02,Edward Bates,M,prime,,  noRTh AmERiCA  ,uSA,New yOrk,new yorK!,10001,edward.bates@gmail.comm,+91-362-6091
1370,other,2024-06-15,2003-10-24,Eric Torres Smith,single,non-prime,,  sOUth AMeRicA  $,  brAZIl  ,SÃo PAuLo$,SÃo PAuLo$,01000-000,eric.torres@gmail.comm,+22-499-6423
1371,other,2023-12-28,1962-03-15,Edward White,single,prime,Active,SoUtH AmERIca,bRazIl,riO De jaNeiRo,riO De jaNeiRo,20000-000,,+21-850-7056
1372,Male,2023-08-26,1969-06-15,John Dixon,Married,prime,Inactive,Asia,  INDIa  $,kArNAtaKA#,bEnGaLUrU#,560001,,+71-851-7767
1373,other,2025-04-01,1966-09-28,Jennifer,Married,non-prime,Inactive,  ASia  ,iNDia,  MAhAraShtrA  @,MumbAi,400001,,+2-386-8109
1374,m,2025-04-27,1996-06-11,Stephen Nolan,married,non-prime,Active,aSiA!,jaPan,  Tokyo  ,  ShInjuKu  #,  1600022  #,,+74-532-2370
1375,m,2025-06-11,2005-05-12,Richard Saunders,single,,Active,  asIa  ,jApan,osaka,KitA@,5300001$,richardsaunders@gmailcom,+17-949-9019
1376,F,2023-12-16,1969-11-18,George Wilson,Single,prime,Suspended,EuROPe,  gERmaNY  ,bAVARIa,  MunIcH  $,80331, george.wilson@hotmail.com ,+40-605-5789
1377,m,2025-04-14,1994-02-18,Brittany Nunez,single,non-prime,Suspended,  eUrOpe  ,  GErmany  ,BERliN,berLin@,  10115  $, brittany.nunez@hotmail.com ,+72-633-1405
1378,,2024-06-02,1993-12-19,Mark,single,prime,,  AfRIca  ,  NIGErIa  $,  lagoS  ,IkeJa$,100001,MARK@HOTMAIL.COM,+41-755-4442
1379,M,2024-06-25,1968-06-02,Maria,M,prime,Active,afRica,niGerIa#,aBUjA$,maiTAMa#,  900271  !, maria@yahoo.com ,+5-552-5801
1380,F,2024-10-13,1975-04-02,Jordan Cunningham Chen,single,non-prime,Suspended,noRTh AmErIcA,USA,cALiFoRnIA,LOS aNgELES,90001,jordancunningham@gmailcom,+58-659-5985
1381,male,2023-10-08,1982-06-30,Jeffrey Montgomery,,prime,,  nOrTH AMerICa  #,USA,NeW YoRK,nEW YORk$,10001,,+31-761-8504
1382,,2025-03-31,1990-10-25,Dylan Ellis,s,,Inactive,  sOUTH aMEriCa  $,braZiL#,sÃO pAuLo,São PAulO,01000-000$,,+23-704-4594
1383,Male,2024-11-21,1989-07-23,James Frank,single,non-prime,Active,  SoUtH amerICA  ,  brAzIl  ,  RiO de JAneiRo  ,  RiO de JAneiRo  ,  20000-000  ,jamesfrank@hotmailcom,+77-196-4019
1384,Female,2025-03-02,1969-08-06,Sheri Murphy,single,non-prime,Inactive,aSiA,  iNdiA  #,KARNATaKA,bEnGaLUrU#,560001,,+95-134-2786
1385,f,2023-11-06,1984-12-14,Shawn García,married,prime,Suspended,  AsiA  ,  INdia  ,MaharAShtrA#,MuMbAi,400001,SHAWN@GMAIL.COM,+92-162-7738
1386,Male,2025-02-27,1992-12-31,Suzanne Williams,single,non-prime,Inactive,  aSiA  ,japAn@,    TokyO    @,  SHiNJUKu  ,1600022,,+55-573-5368
1387,f,2025-06-02,2001-05-05,Jeffrey Weaver,single,non-prime,Active,  asIa  ,japan@,  osaKa  ,kITa,5300001,jeffrey.weaveryahoo.com,+88-210-1511
1388,female,2024-03-20,1977-12-13,David Ellison,s,non-prime,Suspended,EUroPE$,  GerMaNY  ,bAVARIa,  MunIcH  $,80331, david.ellison@yahoo.com ,+53-678-2533
1389,m,2024-03-07,1987-03-22,Jessica Woods García,single,prime,,europe,gERmANy,  BerLIn  ,  BerLIn  ,10115,JESSICA.WOODS@YAHOO.COM,+81-358-1636
1390,other,2024-03-27,,Elizabeth Roberts,single,,,  aFriCA  ,NiGerIa,  LaGos  ,IkeJA!,100001!,,+13-798-8070
1391,,2024-04-07,1992-05-05,Brian,Single,non-prime,,afRiCa$,nigEria#,  AbuJA  ,  MaITAma  ,900271,,+97-493-4687
1392,Other,2024-03-29,1958-01-31,Michael,single,prime,,nortH AMeRiCA$,  Usa  ,CaliFORNia,  LoS AngELes  ,90001,,+85-213-5115
1393,Female,2023-10-13,1978-10-13,Mallory Cox,Married,prime,Active,NOrth ameRICa,  usA  ,nEw YoRK@,NEw yoRk,10001,MALLORY.COX@HOTMAIL.COM,+71-825-2142
1394,Other,2025-04-14,1998-05-17,Michaela Whitney,Married,non-prime,Active,  SoutH AmEriCa  ,  BRaZIL  ,sÃO PAUlo,  São pauLO  ,  01000-000  ,michaelawhitney@yahoocom,+98-610-3878
1395,other,2023-12-01,1962-11-05,Lindsay White,Married,prime,,SoUtH amerIca,bRAZIl@,rIo de JANeiRo,riO dE JAnEiRO,20000-000,LINDSAY.WHITE@GMAIL.COM,+9-323-2370
1396,f,2025-05-18,1980-06-28,Eric Murphy,Married,non-prime,Suspended,  aSiA  !,indiA,karnaTAKA,  bENgalURu  ,560001,eric.murphy@hotmail.comm,+38-405-8781
1397,female,2024-10-01,1994-05-25,Nicholas Ramos MD Chen,Married,non-prime,,ASIa,indIa,MaharAShtrA#  @,Mumbai@,400001,nicholas.ramos.mdgmail.com,+55-654-6973
1398,,2024-08-28,1970-06-13,Melissa,,non-prime,Active,  asiA  $,jApan$,    TokyO    @,  SHiNJUKu  ,1600022,,+27-398-8297
1399,Other,2024-09-20,1979-10-09,Melinda Peterson García,m,,Suspended,asia,jAPan,osaka,KitA@,5300001,,+34-890-9345
1400,male,2024-03-01,1990-07-07,Stacy Murphy,Married,prime,Suspended,  eUrOpe  ,GerMaNy,bAVARIa,  MunIcH  $,  80331  !,stacymurphy@hotmailcom,+99-166-5453
1401,,2024-08-22,1981-02-24,Margaret Solomon,s,non-prime,Inactive,EUroPe$,GeRmanY,beRLiN,  berLIn  ,10115,margaret.solomon@yahoo.comm,+23-594-7012
1402,F,2025-04-20,1961-09-12,Mrs.,single,prime,Active,AFRiCA,NIgeria$,  LAGOS  $,IKEjA@,100001,,+98-418-1968
1403,M,2023-10-19,2000-05-07,Kenneth Wood,married,prime,Active,  AFrICA  @,  nigERia  ,  AbUja  @!,@#  MaItAmA  ,900271,,+97-953-2359
1404,Female,2023-08-27,2001-06-28,Paul Martinez,s,non-prime,Active,NOrTH aMEriCa,  usA  ,cAlIfOrnIA,lOS anGeles!,90001,,+40-302-3703
1405,Male,2023-10-29,1984-06-18,Samantha Salinas,single,,Inactive,norTh AmEricA,usA,NeW yorK,NeW yorK,10001,samantha.salinashotmail.com,+11-109-6924
1406,f,2023-09-17,1998-10-22,Michael Smith,single,prime,Active,  sOUTH ameRica  ,BraZil,  sÃo paULO  ,sÃo PauLO,  01000-000  , michael@hotmail.com ,+83-933-8630
1407,,2024-07-24,1966-11-23,James Bennett,m,non-prime,Inactive,  SOUtH AmeRIca  ,BraZIl@,riO de jANeIrO,riO de jANeIrO,20000-000,james.bennett@hotmail.comm,+20-475-7480
1408,F,2024-11-16,1968-06-17,Scott Stephens,Single,non-prime,,aSia,InDIa!,KarnAtaKa,beNgALUrU,560001,scott.stephens@@yahoo.com,+36-967-6204
1409,Female,2024-07-24,1983-02-02,Shane Walters Smith,,non-prime,Active,  AsiA  ,INDIA,MaharAShtrA#,mumbai,400001,,+5-738-8942
1410,F,2024-08-26,2005-11-27,Chad Vincent,single,prime,,ASia,japAN@,TokYo,SHINJUKu$,1600022,chad.vincent@@gmail.com,+12-730-4147
1411,female,2025-05-07,,Leslie Bauer,,non-prime,Suspended,AsIa,  jApAn  ,osaka,KitA@,5300001#,leslie.bauergmail.com,+47-303-6254
1412,f,2024-02-04,1967-11-27,Ronald Murphy,m,,Active,EUROPE,geRMany,bavArIA,mUnICh,80331,,+69-721-9426
1413,other,2024-08-13,1969-08-31,Walter Shaffer,,prime,,eurOpE,gERMAny,BeRlIN,  beRlin  $,10115, walter.shaffer@hotmail.com ,+24-658-9722
1414,male,2024-05-15,1963-08-06,Cindy,married,non-prime,Suspended,  AfRIca  ,  nIgeria  ,  lagoS  ,IkeJa$,100001#, cindy@yahoo.com ,+96-617-2203
1415,Other,2025-04-24,2002-06-12,Richard,,non-prime,Active,africA,  NIgERIa  ,  Abuja  ,  MaItAma  ,900271!,RICHARD@YAHOO.COM,+19-639-5654
1416,female,2023-12-18,1967-01-02,Karl Moore,Married,prime,,noRTh aMErICA,usa,CalifOrnIA,  LOs aNGelEs  ,90001,karl.moore@yahoo.comm,+1-961-4216
1417,Female,2024-11-25,2000-05-10,Blake Fernandez Lee,single,non-prime,,norTh ameRiCa,USa#,  nEW YorK  ,  NeW YoRK  ,10001,blake@@yahoo.com,+53-657-8678
1418,F,2024-10-16,1977-05-04,Jason,single,prime,Suspended,SOuth amErICA#,brAzil,  SÃo pAUlO  #,SÃO pauLo,01000-000,,+36-290-2714
1419,female,2024-07-31,1971-02-03,Cynthia Barry Lee Müller,Single,prime,Suspended,soUth AmERiCA$,  bRAZil  @,  RIO DE JaNEIro  #,  RIO DE JaNEIro  #,20000-000,cynthiabarry@yahoocom,+82-738-6037
1420,male,2024-07-31,1964-03-24,Tyler Hart,m,non-prime,Inactive,  aSIa  ,india,kArNAtaKA#,bEnGaLUrU#,560001,TYLER.HART@GMAIL.COM,+15-870-3580
1421,other,2024-05-24,1958-03-11,Alexander,Married,,Active,aSIA#,iNdIA,MaharAShtrA#,mUMBaI,400001,alexander@@yahoo.com,+17-372-6383
1422,male,2024-03-05,2005-01-06,Mrs. Courtney Turner Lee Yadav,s,prime,Inactive,aSia,  jaPAn  #,Tokyo,sHInjuKU$,1600022,mrs..courtney.turner@gmail.comm,+84-517-8653
1423,Male,2024-11-09,1978-07-23,Rebecca,,non-prime,Suspended,ASIa,  japaN  ,osaKa#,KitA,5300001,REBECCA@GMAIL.COM,+51-775-9458
1424,m,2023-08-10,1963-06-22,Danny Anderson,single,prime,Inactive,EuROPe,  GeRMany  ,bavArIA,  mUnich  ,80331,,+70-871-4793
1425,Female,2025-06-17,1955-03-10,Kenneth,,non-prime,Suspended,EUROpE,  GeRManY  !,berlin,  beRlin  ,  10115  $,,+16-351-3081
1426,Female,2024-06-16,1974-12-30,Debra Bryant,Single,non-prime,Suspended,AfRiCa#,NIGeriA,  lagoS  ,IkeJa$,100001,DEBRA.BRYANT@GMAIL.COM,+91-116-1635
1427,f,2023-10-12,1969-10-09,Jamie Mclaughlin,s,prime,Suspended,  AFRIcA  ,  NigErIA  ,  abuJA  ,  maITaMA  ,900271,jamiemclaughlin@hotmailcom,+68-702-7004
1428,other,2024-04-30,1971-06-14,Kelsey Flores,single,,Suspended,NORth AMeRIca,  uSA  ,cALiFoRnIA,LOS aNgELES,90001,kelsey.flores@@yahoo.com,+79-735-9434
1429,Male,2024-05-06,1993-02-28,Natasha,s,,,NOrtH amErica,  usA  ,NEw yOrK,  neW YOrk  $,10001$,natasha@@yahoo.com,+84-563-6369
1430,M,2024-01-29,1980-12-19,Lori Hoover,single,,Suspended,  SoUth AMERiCA  !,braZIL,sÃo paUlO$,sÃo paUlO$,  01000-000  !,lori.hoovergmail.com,+67-514-4046
1431,Male,2023-10-30,2006-03-12,Anthony Morse,Married,prime,Inactive,  south aMerICa  ,Brazil,RIo De JANeiRO,Rio dE JANeIro,20000-000,anthony.morse@@hotmail.com,+26-443-7382
1432,,2024-04-19,1968-05-16,Renee Hernandez,m,non-prime,,  ASIA  !,india!,kArNAtaKA#,bEnGaLUrU#,560001$,,+86-814-2832
1433,male,2024-02-05,1998-05-08,David Gutierrez,m,prime,,aSIa,  iNdIa  ,mAHArAshTRa,  mUMBaI  !,400001#,,+98-549-1947
1434,male,2024-12-29,1976-08-17,Rhonda,married,prime,,AsiA,  japan  ,    TokyO    @,  SHiNJUKu  ,1600022,rhonda@hotmail.comm,+80-947-1444
1435,male,2023-10-11,2001-04-02,Julie Clarke,Married,non-prime,,Asia,  jaPaN  !,  OSaKa  @,kita!,5300001,JULIE.CLARKE@YAHOO.COM,+65-591-7050
1436,male,2023-10-20,1992-09-28,Benjamin,m,non-prime,Inactive,euRoPe!,GeRmany,bavarIA,MUNiCH,80331,,+33-616-6489
1437,female,2024-08-02,2004-07-29,Charles Miller,single,non-prime,,europE,gERmANY$,  BErLin  ,  BErLin  ,10115,charles.millergmail.com,+68-904-9094
1438,male,2024-04-22,1988-07-02,Paul Walker,single,prime,,  AfrIcA  ,  nigeRiA  ,LagOS,IkEjA,100001$,,+70-993-2708
1439,female,2024-05-12,1982-12-30,Rebecca Bird,single,non-prime,,AfrIcA,niGERia,AbUJa,maiTAMA,  900271  #,rebeccabird@hotmailcom,+35-218-9420
1440,M,2023-08-28,1998-01-08,Jasmine Bell,single,prime,,NoRtH AmeRICA,uSa,cALiFoRnIA,LOS aNgELES,90001$,jasmine.bellhotmail.com,+30-533-1415
1441,female,2024-09-10,1964-11-23,Adrian Gutierrez Smith,Single,non-prime,,NORTh AMeRica,USA,  New YoRK  ,neW yorK,10001,adrian.gutierrez@gmail.comm,+10-189-3119
1442,female,2025-03-14,1966-03-28,Brittany Rogers,married,non-prime,,SOuTH America!,  brAZil  ,sÃO pauLO,  São PaulO  ,01000-000,,+60-437-8375
1443,female,2024-01-04,1977-06-27,James Vazquez,s,non-prime,,soUtH AMERICa!,BrAzIl,RiO dE JAneiRO,RiO DE JANeirO$,20000-000,,+79-131-7720
1444,male,2023-09-21,1965-06-26,Rachel,,prime,Active,asia@,indiA,kArNAtaKA#,bEnGaLUrU#,560001, rachel@hotmail.com ,+94-738-2229
1445,m,2023-08-23,1958-07-04,Jacqueline Gonzalez,s,prime,,aSIA,inDIA,MaharASHTra,mUMbai,  400001  !,jacquelinegonzalez@hotmailcom,+39-252-9347
1446,male,2025-02-23,1998-11-30,Antonio Hale,Married,prime,,  aSia  ,jApaN,  toKyo  ,  SHINJUkU  $,1600022, antonio.hale@gmail.com ,+38-254-4252
1447,Other,2024-12-25,2003-03-16,Amber Curry,m,non-prime,Suspended,  aSia  ,Japan,osaka,KitA@,  5300001  #, amber.curry@hotmail.com ,+5-705-8418
1448,f,2024-09-18,1990-06-29,Nicole,married,non-prime,,eurOPe#,gERMaNY,BaVaRIA,mUniCH,80331,,+81-419-8293
1449,f,2024-07-12,1965-01-19,Sara,s,non-prime,Suspended,eURopE,gerMANy$,  BeRlIN  ,bERLin,10115, sara@gmail.com ,+50-846-4530
1450,Other,2023-12-01,1974-01-17,Dale Larson,s,,,  AFrICA  ,NIgERia,LAgos,  IkEja  ,100001,,+16-433-6644
1451,male,2024-05-11,1994-05-06,Megan,single,non-prime,,  aFRiCa  ,  nIGeRIA  ,abUJA,maItaMA,900271,megan@@yahoo.com,+43-225-2785
1452,female,2025-04-24,1982-03-13,Willie Morrison,Married,non-prime,,  NORtH AMERICA  ,usa!,  caLIfOrNiA  ,LOs ANGELeS,90001,willie.morrisonyahoo.com,+29-308-6027
1453,f,2023-12-31,1956-02-19,Samantha Price Smith,Single,non-prime,Inactive,noRtH AmERICA,usa!,NEW yoRk#,  NEw YOrK  ,10001$,samantha.price@@gmail.com,+51-908-5588
1454,female,2023-09-29,1979-08-05,Thomas Rodgers,m,non-prime,Inactive,SOUth AmERICa,brAZil,são PaUlo,são PaUlo,01000-000,thomasrodgers@hotmailcom,+19-600-3753
1455,f,2025-03-01,1965-02-09,Jamie,single,non-prime,,sOuTH AmErIca,  bRaziL  $,RiO De jAnEIRO,RiO De jAnEIRO,  20000-000  ,jamie@@hotmail.com,+76-856-3804
1456,Other,2023-09-27,1977-10-04,Robert Richards,single,,,AsIa!,INDia,kArNAtaKA#,bEnGaLUrU#,560001, robert.richards@gmail.com ,
1457,M,2024-04-16,1958-12-06,Christopher,,prime,Suspended,asIA#,INDIa$,mAharaShTRA,mUmBAI,400001,christopherhotmail.com,+94-149-6880
1458,m,2025-06-02,1984-08-17,Alexander Harris Chen,married,non-prime,,Asia$,  jAPan  @,ToKYo,shINjUKu#,1600022,,+95-707-3556
1459,,2025-04-20,1974-12-17,Benjamin Turner,married,prime,Inactive,ASIA,JApAN$,osaka,KitA@,5300001!,,+74-865-1929
